,sender,recipient,time,year,month,day,hour,minute,second
436,19,158,2004-04-23 19:38:40,2004,4,23,19,38,40
437,9,58,2004-04-23 19:41:14,2004,4,23,19,41,14
438,9,32,2004-04-23 19:46:46,2004,4,23,19,46,46
439,44,129,2004-04-23 20:57:38,2004,4,23,20,57,38
440,105,135,2004-04-23 20:57:59,2004,4,23,20,57,59
441,105,129,2004-04-23 20:59:15,2004,4,23,20,59,15
442,44,129,2004-04-23 21:02:03,2004,4,23,21,2,3
443,44,129,2004-04-23 21:02:56,2004,4,23,21,2,56
444,44,129,2004-04-23 21:03:36,2004,4,23,21,3,36
445,51,101,2004-04-23 21:05:29,2004,4,23,21,5,29
446,1,159,2004-04-23 21:06:05,2004,4,23,21,6,5
447,44,74,2004-04-23 21:31:02,2004,4,23,21,31,2
448,44,129,2004-04-23 21:33:56,2004,4,23,21,33,56
449,160,72,2004-04-23 22:08:19,2004,4,23,22,8,19
450,129,8,2004-04-23 22:22:28,2004,4,23,22,22,28
451,36,147,2004-04-23 22:27:22,2004,4,23,22,27,22
452,36,109,2004-04-23 22:28:31,2004,4,23,22,28,31
453,36,105,2004-04-23 22:29:58,2004,4,23,22,29,58
454,36,129,2004-04-23 22:30:29,2004,4,23,22,30,29
455,9,8,2004-04-23 22:31:04,2004,4,23,22,31,4
456,34,101,2004-04-23 23:33:40,2004,4,23,23,33,40
457,161,162,2004-04-23 23:52:14,2004,4,23,23,52,14
458,163,72,2004-04-24 00:15:26,2004,4,24,0,15,26
459,32,164,2004-04-24 00:31:45,2004,4,24,0,31,45
460,58,8,2004-04-24 00:44:12,2004,4,24,0,44,12
461,32,58,2004-04-24 00:47:03,2004,4,24,0,47,3
462,41,76,2004-04-24 00:52:44,2004,4,24,0,52,44
463,41,120,2004-04-24 00:53:56,2004,4,24,0,53,56
464,41,132,2004-04-24 00:54:32,2004,4,24,0,54,32
465,41,165,2004-04-24 00:55:10,2004,4,24,0,55,10
466,41,166,2004-04-24 00:55:45,2004,4,24,0,55,45
467,41,157,2004-04-24 00:56:04,2004,4,24,0,56,4
468,41,167,2004-04-24 00:56:50,2004,4,24,0,56,50
469,41,168,2004-04-24 00:57:12,2004,4,24,0,57,12
470,41,169,2004-04-24 00:57:28,2004,4,24,0,57,28
471,41,134,2004-04-24 00:57:58,2004,4,24,0,57,58
472,56,68,2004-04-24 00:59:28,2004,4,24,0,59,28
473,41,56,2004-04-24 00:59:53,2004,4,24,0,59,53
474,56,154,2004-04-24 01:00:21,2004,4,24,1,0,21
475,56,170,2004-04-24 01:01:36,2004,4,24,1,1,36
476,56,171,2004-04-24 01:01:54,2004,4,24,1,1,54
477,56,172,2004-04-24 01:02:06,2004,4,24,1,2,6
478,103,101,2004-04-24 01:07:40,2004,4,24,1,7,40
479,51,157,2004-04-24 01:09:25,2004,4,24,1,9,25
480,32,130,2004-04-24 01:11:48,2004,4,24,1,11,48
481,8,58,2004-04-24 01:22:22,2004,4,24,1,22,22
482,8,164,2004-04-24 01:23:55,2004,4,24,1,23,55
483,103,63,2004-04-24 01:36:22,2004,4,24,1,36,22
484,103,173,2004-04-24 01:39:11,2004,4,24,1,39,11
485,67,154,2004-04-24 01:45:41,2004,4,24,1,45,41
486,32,26,2004-04-24 01:54:01,2004,4,24,1,54,1
487,96,163,2004-04-24 02:16:01,2004,4,24,2,16,1
488,9,58,2004-04-24 02:23:56,2004,4,24,2,23,56
489,41,56,2004-04-24 02:24:40,2004,4,24,2,24,40
490,9,20,2004-04-24 02:28:22,2004,4,24,2,28,22
491,9,165,2004-04-24 02:29:03,2004,4,24,2,29,3
492,9,61,2004-04-24 02:31:44,2004,4,24,2,31,44
493,103,109,2004-04-24 02:45:32,2004,4,24,2,45,32
494,32,155,2004-04-24 02:47:33,2004,4,24,2,47,33
495,32,109,2004-04-24 02:48:37,2004,4,24,2,48,37
496,32,174,2004-04-24 02:49:54,2004,4,24,2,49,54
497,175,50,2004-04-24 02:50:21,2004,4,24,2,50,21
498,103,85,2004-04-24 02:58:22,2004,4,24,2,58,22
499,124,109,2004-04-24 02:59:53,2004,4,24,2,59,53
500,164,8,2004-04-24 03:02:52,2004,4,24,3,2,52
501,103,63,2004-04-24 03:10:36,2004,4,24,3,10,36
502,38,128,2004-04-24 03:14:47,2004,4,24,3,14,47
503,103,63,2004-04-24 03:15:10,2004,4,24,3,15,10
504,103,63,2004-04-24 03:16:09,2004,4,24,3,16,9
505,19,109,2004-04-24 03:16:57,2004,4,24,3,16,57
506,103,63,2004-04-24 03:17:57,2004,4,24,3,17,57
507,103,63,2004-04-24 03:19:13,2004,4,24,3,19,13
508,161,164,2004-04-24 03:19:26,2004,4,24,3,19,26
509,161,164,2004-04-24 03:19:28,2004,4,24,3,19,28
510,38,109,2004-04-24 03:20:16,2004,4,24,3,20,16
511,41,63,2004-04-24 03:20:48,2004,4,24,3,20,48
512,103,63,2004-04-24 03:22:16,2004,4,24,3,22,16
513,176,63,2004-04-24 03:22:36,2004,4,24,3,22,36
514,41,63,2004-04-24 03:22:38,2004,4,24,3,22,38
515,176,63,2004-04-24 03:24:10,2004,4,24,3,24,10
516,41,63,2004-04-24 03:24:33,2004,4,24,3,24,33
517,161,63,2004-04-24 03:25:05,2004,4,24,3,25,5
518,103,63,2004-04-24 03:25:11,2004,4,24,3,25,11
519,41,63,2004-04-24 03:25:16,2004,4,24,3,25,16
520,176,63,2004-04-24 03:26:02,2004,4,24,3,26,2
521,41,63,2004-04-24 03:26:05,2004,4,24,3,26,5
522,161,63,2004-04-24 03:26:15,2004,4,24,3,26,15
523,103,63,2004-04-24 03:26:30,2004,4,24,3,26,30
524,32,164,2004-04-24 03:26:32,2004,4,24,3,26,32
525,176,63,2004-04-24 03:26:53,2004,4,24,3,26,53
526,41,63,2004-04-24 03:27:25,2004,4,24,3,27,25
527,176,63,2004-04-24 03:28:23,2004,4,24,3,28,23
528,41,63,2004-04-24 03:28:30,2004,4,24,3,28,30
529,161,63,2004-04-24 03:28:39,2004,4,24,3,28,39
530,103,63,2004-04-24 03:29:05,2004,4,24,3,29,5
531,41,177,2004-04-24 03:29:30,2004,4,24,3,29,30
532,41,177,2004-04-24 03:29:34,2004,4,24,3,29,34
533,164,178,2004-04-24 03:29:56,2004,4,24,3,29,56
534,164,177,2004-04-24 03:30:13,2004,4,24,3,30,13
535,32,175,2004-04-24 03:30:25,2004,4,24,3,30,25
536,32,177,2004-04-24 03:30:41,2004,4,24,3,30,41
537,176,63,2004-04-24 03:31:06,2004,4,24,3,31,6
538,164,179,2004-04-24 03:31:08,2004,4,24,3,31,8
539,41,63,2004-04-24 03:31:46,2004,4,24,3,31,46
540,32,179,2004-04-24 03:32:00,2004,4,24,3,32,0
541,41,63,2004-04-24 03:32:19,2004,4,24,3,32,19
542,41,63,2004-04-24 03:33:56,2004,4,24,3,33,56
543,41,63,2004-04-24 03:34:19,2004,4,24,3,34,19
544,41,63,2004-04-24 03:35:43,2004,4,24,3,35,43
545,161,63,2004-04-24 03:36:10,2004,4,24,3,36,10
546,96,164,2004-04-24 03:38:04,2004,4,24,3,38,4
547,41,63,2004-04-24 03:39:58,2004,4,24,3,39,58
548,41,177,2004-04-24 03:40:55,2004,4,24,3,40,55
549,41,177,2004-04-24 03:41:35,2004,4,24,3,41,35
550,41,63,2004-04-24 03:42:06,2004,4,24,3,42,6
551,41,177,2004-04-24 03:42:31,2004,4,24,3,42,31
552,41,63,2004-04-24 03:43:34,2004,4,24,3,43,34
553,161,63,2004-04-24 03:43:45,2004,4,24,3,43,45
554,32,177,2004-04-24 03:43:49,2004,4,24,3,43,49
555,41,177,2004-04-24 03:43:59,2004,4,24,3,43,59
556,32,177,2004-04-24 03:45:20,2004,4,24,3,45,20
557,41,177,2004-04-24 03:45:24,2004,4,24,3,45,24
558,41,63,2004-04-24 03:45:56,2004,4,24,3,45,56
559,41,180,2004-04-24 03:46:11,2004,4,24,3,46,11
560,32,177,2004-04-24 03:47:34,2004,4,24,3,47,34
561,41,63,2004-04-24 03:47:51,2004,4,24,3,47,51
562,161,63,2004-04-24 03:48:06,2004,4,24,3,48,6
563,41,177,2004-04-24 03:48:10,2004,4,24,3,48,10
564,41,180,2004-04-24 03:48:32,2004,4,24,3,48,32
565,177,32,2004-04-24 03:50:33,2004,4,24,3,50,33
566,41,63,2004-04-24 03:51:08,2004,4,24,3,51,8
567,41,177,2004-04-24 03:51:25,2004,4,24,3,51,25
568,180,177,2004-04-24 03:51:34,2004,4,24,3,51,34
569,180,177,2004-04-24 03:51:41,2004,4,24,3,51,41
570,180,181,2004-04-24 03:52:50,2004,4,24,3,52,50
571,41,177,2004-04-24 03:52:54,2004,4,24,3,52,54
572,180,182,2004-04-24 03:53:44,2004,4,24,3,53,44
573,41,180,2004-04-24 03:55:07,2004,4,24,3,55,7
574,41,90,2004-04-24 03:55:27,2004,4,24,3,55,27
575,41,63,2004-04-24 03:55:57,2004,4,24,3,55,57
576,32,177,2004-04-24 03:56:23,2004,4,24,3,56,23
577,41,180,2004-04-24 03:58:10,2004,4,24,3,58,10
578,41,63,2004-04-24 03:58:33,2004,4,24,3,58,33
579,41,177,2004-04-24 03:58:46,2004,4,24,3,58,46
580,177,180,2004-04-24 03:59:18,2004,4,24,3,59,18
581,177,180,2004-04-24 04:00:22,2004,4,24,4,0,22
582,177,32,2004-04-24 04:01:10,2004,4,24,4,1,10
583,41,180,2004-04-24 04:01:40,2004,4,24,4,1,40
584,41,177,2004-04-24 04:02:35,2004,4,24,4,2,35
585,41,180,2004-04-24 04:02:40,2004,4,24,4,2,40
586,32,177,2004-04-24 04:03:01,2004,4,24,4,3,1
587,41,63,2004-04-24 04:03:07,2004,4,24,4,3,7
588,183,184,2004-04-24 04:04:41,2004,4,24,4,4,41
589,41,63,2004-04-24 04:07:50,2004,4,24,4,7,50
590,177,32,2004-04-24 04:08:34,2004,4,24,4,8,34
591,32,177,2004-04-24 04:09:34,2004,4,24,4,9,34
592,41,177,2004-04-24 04:10:21,2004,4,24,4,10,21
593,177,32,2004-04-24 04:10:44,2004,4,24,4,10,44
594,175,32,2004-04-24 04:11:23,2004,4,24,4,11,23
595,32,177,2004-04-24 04:11:39,2004,4,24,4,11,39
596,32,175,2004-04-24 04:12:09,2004,4,24,4,12,9
597,41,168,2004-04-24 04:13:20,2004,4,24,4,13,20
598,175,32,2004-04-24 04:15:26,2004,4,24,4,15,26
599,41,168,2004-04-24 04:17:17,2004,4,24,4,17,17
600,41,177,2004-04-24 04:17:25,2004,4,24,4,17,25
601,177,32,2004-04-24 04:17:37,2004,4,24,4,17,37
602,63,174,2004-04-24 04:17:59,2004,4,24,4,17,59
603,174,63,2004-04-24 04:18:17,2004,4,24,4,18,17
604,63,174,2004-04-24 04:18:27,2004,4,24,4,18,27
605,174,63,2004-04-24 04:18:56,2004,4,24,4,18,56
606,41,168,2004-04-24 04:19:07,2004,4,24,4,19,7
607,41,177,2004-04-24 04:19:31,2004,4,24,4,19,31
608,32,175,2004-04-24 04:19:50,2004,4,24,4,19,50
609,63,174,2004-04-24 04:20:02,2004,4,24,4,20,2
610,174,63,2004-04-24 04:20:33,2004,4,24,4,20,33
611,41,168,2004-04-24 04:20:38,2004,4,24,4,20,38
612,9,32,2004-04-24 04:21:00,2004,4,24,4,21,0
613,41,177,2004-04-24 04:21:13,2004,4,24,4,21,13
614,63,174,2004-04-24 04:21:16,2004,4,24,4,21,16
615,32,177,2004-04-24 04:21:23,2004,4,24,4,21,23
616,175,32,2004-04-24 04:21:57,2004,4,24,4,21,57
617,32,175,2004-04-24 04:23:31,2004,4,24,4,23,31
618,41,168,2004-04-24 04:24:05,2004,4,24,4,24,5
619,41,177,2004-04-24 04:24:34,2004,4,24,4,24,34
620,41,168,2004-04-24 04:24:44,2004,4,24,4,24,44
621,41,168,2004-04-24 04:24:52,2004,4,24,4,24,52
622,63,155,2004-04-24 04:25:37,2004,4,24,4,25,37
623,174,63,2004-04-24 04:25:49,2004,4,24,4,25,49
624,41,177,2004-04-24 04:26:08,2004,4,24,4,26,8
625,177,32,2004-04-24 04:26:16,2004,4,24,4,26,16
626,41,168,2004-04-24 04:26:23,2004,4,24,4,26,23
627,175,32,2004-04-24 04:26:34,2004,4,24,4,26,34
628,63,174,2004-04-24 04:26:48,2004,4,24,4,26,48
629,174,63,2004-04-24 04:27:52,2004,4,24,4,27,52
630,63,174,2004-04-24 04:28:13,2004,4,24,4,28,13
631,41,168,2004-04-24 04:29:01,2004,4,24,4,29,1
632,41,177,2004-04-24 04:29:23,2004,4,24,4,29,23
633,41,177,2004-04-24 04:29:56,2004,4,24,4,29,56
634,32,175,2004-04-24 04:30:17,2004,4,24,4,30,17
635,41,177,2004-04-24 04:30:18,2004,4,24,4,30,18
636,175,32,2004-04-24 04:33:30,2004,4,24,4,33,30
637,175,32,2004-04-24 04:33:51,2004,4,24,4,33,51
638,32,175,2004-04-24 04:35:10,2004,4,24,4,35,10
639,41,177,2004-04-24 04:36:28,2004,4,24,4,36,28
640,41,168,2004-04-24 04:36:41,2004,4,24,4,36,41
641,174,63,2004-04-24 04:36:45,2004,4,24,4,36,45
642,63,174,2004-04-24 04:37:44,2004,4,24,4,37,44
643,41,168,2004-04-24 04:38:19,2004,4,24,4,38,19
644,41,168,2004-04-24 04:40:00,2004,4,24,4,40,0
645,41,177,2004-04-24 04:40:28,2004,4,24,4,40,28
646,41,168,2004-04-24 04:40:53,2004,4,24,4,40,53
647,41,177,2004-04-24 04:41:16,2004,4,24,4,41,16
648,174,63,2004-04-24 04:41:43,2004,4,24,4,41,43
649,63,174,2004-04-24 04:42:01,2004,4,24,4,42,1
650,41,168,2004-04-24 04:46:53,2004,4,24,4,46,53
651,41,177,2004-04-24 04:47:46,2004,4,24,4,47,46
652,41,177,2004-04-24 04:52:28,2004,4,24,4,52,28
653,41,177,2004-04-24 04:53:00,2004,4,24,4,53,0
654,41,177,2004-04-24 04:58:46,2004,4,24,4,58,46
655,9,32,2004-04-24 04:58:59,2004,4,24,4,58,59
656,41,177,2004-04-24 04:59:01,2004,4,24,4,59,1
657,41,185,2004-04-24 04:59:11,2004,4,24,4,59,11
658,41,168,2004-04-24 04:59:25,2004,4,24,4,59,25
659,185,147,2004-04-24 05:02:06,2004,4,24,5,2,6
660,185,32,2004-04-24 05:04:53,2004,4,24,5,4,53
661,41,185,2004-04-24 05:06:00,2004,4,24,5,6,0
662,41,177,2004-04-24 05:06:17,2004,4,24,5,6,17
663,32,185,2004-04-24 05:08:37,2004,4,24,5,8,37
664,186,185,2004-04-24 05:08:46,2004,4,24,5,8,46
665,140,185,2004-04-24 05:08:54,2004,4,24,5,8,54
666,155,32,2004-04-24 05:08:55,2004,4,24,5,8,55
667,32,155,2004-04-24 05:09:18,2004,4,24,5,9,18
668,185,186,2004-04-24 05:09:51,2004,4,24,5,9,51
669,155,63,2004-04-24 05:10:49,2004,4,24,5,10,49
670,41,177,2004-04-24 05:12:38,2004,4,24,5,12,38
671,103,177,2004-04-24 05:13:29,2004,4,24,5,13,29
672,187,186,2004-04-24 05:15:53,2004,4,24,5,15,53
673,185,97,2004-04-24 05:17:22,2004,4,24,5,17,22
674,103,97,2004-04-24 05:17:57,2004,4,24,5,17,57
675,187,186,2004-04-24 05:18:15,2004,4,24,5,18,15
676,41,185,2004-04-24 05:19:45,2004,4,24,5,19,45
677,41,185,2004-04-24 05:20:07,2004,4,24,5,20,7
678,41,186,2004-04-24 05:20:48,2004,4,24,5,20,48
679,41,185,2004-04-24 05:20:56,2004,4,24,5,20,56
680,41,186,2004-04-24 05:22:09,2004,4,24,5,22,9
681,185,63,2004-04-24 05:25:06,2004,4,24,5,25,6
682,41,168,2004-04-24 05:25:41,2004,4,24,5,25,41
683,187,186,2004-04-24 05:26:51,2004,4,24,5,26,51
684,63,155,2004-04-24 05:28:03,2004,4,24,5,28,3
685,63,185,2004-04-24 05:28:42,2004,4,24,5,28,42
686,103,58,2004-04-24 05:30:18,2004,4,24,5,30,18
687,103,63,2004-04-24 05:31:13,2004,4,24,5,31,13
688,187,186,2004-04-24 05:32:12,2004,4,24,5,32,12
689,103,188,2004-04-24 05:35:36,2004,4,24,5,35,36
690,189,175,2004-04-24 05:35:44,2004,4,24,5,35,44
691,189,175,2004-04-24 05:36:35,2004,4,24,5,36,35
692,140,185,2004-04-24 05:38:12,2004,4,24,5,38,12
693,187,186,2004-04-24 05:38:15,2004,4,24,5,38,15
694,185,109,2004-04-24 05:38:33,2004,4,24,5,38,33
695,140,185,2004-04-24 05:43:33,2004,4,24,5,43,33
696,189,8,2004-04-24 05:52:36,2004,4,24,5,52,36
697,102,97,2004-04-24 05:52:39,2004,4,24,5,52,39
698,140,185,2004-04-24 05:55:02,2004,4,24,5,55,2
699,41,86,2004-04-24 05:57:21,2004,4,24,5,57,21
700,41,188,2004-04-24 06:02:04,2004,4,24,6,2,4
701,101,100,2004-04-24 06:14:01,2004,4,24,6,14,1
702,101,190,2004-04-24 06:24:20,2004,4,24,6,24,20
703,191,175,2004-04-24 06:24:38,2004,4,24,6,24,38
704,101,190,2004-04-24 06:24:41,2004,4,24,6,24,41
705,101,190,2004-04-24 06:25:11,2004,4,24,6,25,11
706,101,190,2004-04-24 06:26:20,2004,4,24,6,26,20
707,101,190,2004-04-24 06:26:42,2004,4,24,6,26,42
708,103,192,2004-04-24 06:27:33,2004,4,24,6,27,33
709,101,190,2004-04-24 06:28:34,2004,4,24,6,28,34
710,101,190,2004-04-24 06:29:15,2004,4,24,6,29,15
711,101,190,2004-04-24 06:29:28,2004,4,24,6,29,28
712,101,190,2004-04-24 06:30:19,2004,4,24,6,30,19
713,101,190,2004-04-24 06:30:44,2004,4,24,6,30,44
714,101,190,2004-04-24 06:30:55,2004,4,24,6,30,55
715,101,190,2004-04-24 06:31:07,2004,4,24,6,31,7
716,101,190,2004-04-24 06:31:13,2004,4,24,6,31,13
717,193,149,2004-04-24 06:31:56,2004,4,24,6,31,56
718,101,100,2004-04-24 06:32:06,2004,4,24,6,32,6
719,193,190,2004-04-24 06:32:48,2004,4,24,6,32,48
720,191,78,2004-04-24 06:33:23,2004,4,24,6,33,23
721,101,190,2004-04-24 06:33:39,2004,4,24,6,33,39
722,101,190,2004-04-24 06:33:47,2004,4,24,6,33,47
723,190,109,2004-04-24 06:34:53,2004,4,24,6,34,53
724,101,190,2004-04-24 06:35:14,2004,4,24,6,35,14
725,193,190,2004-04-24 06:35:40,2004,4,24,6,35,40
726,109,124,2004-04-24 06:40:30,2004,4,24,6,40,30
727,103,109,2004-04-24 06:40:30,2004,4,24,6,40,30
728,103,190,2004-04-24 06:41:55,2004,4,24,6,41,55
729,103,109,2004-04-24 06:45:03,2004,4,24,6,45,3
730,103,109,2004-04-24 06:46:32,2004,4,24,6,46,32
731,41,192,2004-04-24 06:59:49,2004,4,24,6,59,49
732,194,149,2004-04-24 07:18:49,2004,4,24,7,18,49
733,194,195,2004-04-24 07:26:34,2004,4,24,7,26,34
734,176,20,2004-04-24 07:55:59,2004,4,24,7,55,59
735,176,61,2004-04-24 07:56:04,2004,4,24,7,56,4
736,176,149,2004-04-24 07:56:20,2004,4,24,7,56,20
737,176,120,2004-04-24 07:56:25,2004,4,24,7,56,25
738,176,132,2004-04-24 07:56:30,2004,4,24,7,56,30
739,176,86,2004-04-24 07:56:39,2004,4,24,7,56,39
740,176,97,2004-04-24 07:57:03,2004,4,24,7,57,3
741,176,72,2004-04-24 07:57:27,2004,4,24,7,57,27
742,176,58,2004-04-24 07:57:31,2004,4,24,7,57,31
743,176,8,2004-04-24 07:57:36,2004,4,24,7,57,36
744,176,196,2004-04-24 08:00:59,2004,4,24,8,0,59
745,176,197,2004-04-24 08:01:07,2004,4,24,8,1,7
746,176,198,2004-04-24 08:01:11,2004,4,24,8,1,11
747,176,199,2004-04-24 08:01:20,2004,4,24,8,1,20
748,176,200,2004-04-24 08:01:24,2004,4,24,8,1,24
749,176,190,2004-04-24 08:01:28,2004,4,24,8,1,28
750,176,192,2004-04-24 08:01:33,2004,4,24,8,1,33
751,176,201,2004-04-24 08:01:37,2004,4,24,8,1,37
752,176,188,2004-04-24 08:01:41,2004,4,24,8,1,41
753,176,202,2004-04-24 08:01:48,2004,4,24,8,1,48
754,176,185,2004-04-24 08:01:53,2004,4,24,8,1,53
755,176,203,2004-04-24 08:01:58,2004,4,24,8,1,58
756,176,180,2004-04-24 08:02:11,2004,4,24,8,2,11
757,176,181,2004-04-24 08:02:20,2004,4,24,8,2,20
758,176,177,2004-04-24 08:02:25,2004,4,24,8,2,25
759,176,184,2004-04-24 08:02:33,2004,4,24,8,2,33
760,176,175,2004-04-24 08:02:40,2004,4,24,8,2,40
761,176,166,2004-04-24 08:15:12,2004,4,24,8,15,12
762,204,205,2004-04-24 09:35:13,2004,4,24,9,35,13
763,204,104,2004-04-24 09:35:53,2004,4,24,9,35,53
764,204,184,2004-04-24 09:40:36,2004,4,24,9,40,36
765,189,144,2004-04-24 09:49:48,2004,4,24,9,49,48
766,3,185,2004-04-24 14:49:44,2004,4,24,14,49,44
767,3,32,2004-04-24 15:02:42,2004,4,24,15,2,42
768,199,58,2004-04-24 15:04:47,2004,4,24,15,4,47
769,63,185,2004-04-24 15:09:44,2004,4,24,15,9,44
770,63,199,2004-04-24 15:12:25,2004,4,24,15,12,25
771,63,184,2004-04-24 15:13:12,2004,4,24,15,13,12
772,199,101,2004-04-24 15:17:55,2004,4,24,15,17,55
773,194,199,2004-04-24 15:41:12,2004,4,24,15,41,12
774,194,206,2004-04-24 15:42:46,2004,4,24,15,42,46
775,194,207,2004-04-24 15:43:45,2004,4,24,15,43,45
776,204,123,2004-04-24 15:47:07,2004,4,24,15,47,7
777,121,191,2004-04-24 15:49:37,2004,4,24,15,49,37
778,175,191,2004-04-24 15:50:04,2004,4,24,15,50,4
779,204,129,2004-04-24 15:50:25,2004,4,24,15,50,25
780,63,199,2004-04-24 15:51:14,2004,4,24,15,51,14
781,101,184,2004-04-24 15:51:17,2004,4,24,15,51,17
782,101,208,2004-04-24 15:53:00,2004,4,24,15,53,0
783,63,46,2004-04-24 15:54:17,2004,4,24,15,54,17
784,63,199,2004-04-24 16:11:58,2004,4,24,16,11,58
785,101,88,2004-04-24 16:20:56,2004,4,24,16,20,56
786,191,121,2004-04-24 16:32:39,2004,4,24,16,32,39
787,191,175,2004-04-24 16:32:52,2004,4,24,16,32,52
788,103,177,2004-04-24 16:34:21,2004,4,24,16,34,21
789,199,20,2004-04-24 16:36:03,2004,4,24,16,36,3
790,184,101,2004-04-24 16:37:02,2004,4,24,16,37,2
791,103,132,2004-04-24 16:37:50,2004,4,24,16,37,50
792,199,209,2004-04-24 16:42:01,2004,4,24,16,42,1
793,101,184,2004-04-24 16:44:04,2004,4,24,16,44,4
794,36,105,2004-04-24 16:50:06,2004,4,24,16,50,6
795,103,210,2004-04-24 16:50:59,2004,4,24,16,50,59
796,36,209,2004-04-24 16:52:31,2004,4,24,16,52,31
797,184,101,2004-04-24 17:00:57,2004,4,24,17,0,57
798,209,199,2004-04-24 17:03:02,2004,4,24,17,3,2
799,199,209,2004-04-24 17:06:40,2004,4,24,17,6,40
800,199,210,2004-04-24 17:09:23,2004,4,24,17,9,23
801,101,184,2004-04-24 17:14:57,2004,4,24,17,14,57
802,184,101,2004-04-24 17:38:13,2004,4,24,17,38,13
803,176,101,2004-04-24 18:02:17,2004,4,24,18,2,17
804,68,101,2004-04-24 18:09:00,2004,4,24,18,9,0
805,32,198,2004-04-24 18:22:20,2004,4,24,18,22,20
806,211,101,2004-04-24 18:45:58,2004,4,24,18,45,58
807,212,209,2004-04-24 18:46:06,2004,4,24,18,46,6
808,211,213,2004-04-24 18:50:02,2004,4,24,18,50,2
809,211,93,2004-04-24 18:50:25,2004,4,24,18,50,25
810,211,85,2004-04-24 18:51:12,2004,4,24,18,51,12
811,189,199,2004-04-24 18:56:38,2004,4,24,18,56,38
812,214,215,2004-04-24 19:11:09,2004,4,24,19,11,9
813,103,109,2004-04-24 19:11:49,2004,4,24,19,11,49
814,103,215,2004-04-24 19:12:32,2004,4,24,19,12,32
815,103,82,2004-04-24 19:12:53,2004,4,24,19,12,53
816,44,214,2004-04-24 19:13:13,2004,4,24,19,13,13
817,103,215,2004-04-24 19:16:09,2004,4,24,19,16,9
818,63,199,2004-04-24 19:16:11,2004,4,24,19,16,11
819,63,199,2004-04-24 19:16:48,2004,4,24,19,16,48
820,103,215,2004-04-24 19:18:38,2004,4,24,19,18,38
821,103,215,2004-04-24 19:19:03,2004,4,24,19,19,3
822,103,168,2004-04-24 19:20:28,2004,4,24,19,20,28
823,214,109,2004-04-24 19:20:43,2004,4,24,19,20,43
824,215,67,2004-04-24 19:21:43,2004,4,24,19,21,43
825,103,215,2004-04-24 19:22:12,2004,4,24,19,22,12
826,214,215,2004-04-24 19:22:19,2004,4,24,19,22,19
827,41,215,2004-04-24 19:22:24,2004,4,24,19,22,24
828,41,216,2004-04-24 19:22:45,2004,4,24,19,22,45
829,103,127,2004-04-24 19:24:02,2004,4,24,19,24,2
830,215,62,2004-04-24 19:26:47,2004,4,24,19,26,47
831,214,109,2004-04-24 19:28:25,2004,4,24,19,28,25
832,176,217,2004-04-24 19:30:17,2004,4,24,19,30,17
833,176,216,2004-04-24 19:30:39,2004,4,24,19,30,39
834,176,218,2004-04-24 19:33:18,2004,4,24,19,33,18
835,103,109,2004-04-24 19:36:06,2004,4,24,19,36,6
836,219,124,2004-04-24 19:40:49,2004,4,24,19,40,49
837,19,109,2004-04-24 19:42:56,2004,4,24,19,42,56
838,63,127,2004-04-24 19:49:44,2004,4,24,19,49,44
839,88,101,2004-04-24 19:51:53,2004,4,24,19,51,53
840,103,168,2004-04-24 19:54:55,2004,4,24,19,54,55
841,103,56,2004-04-24 19:58:02,2004,4,24,19,58,2
842,63,127,2004-04-24 19:59:53,2004,4,24,19,59,53
843,103,56,2004-04-24 20:00:31,2004,4,24,20,0,31
844,214,56,2004-04-24 20:00:33,2004,4,24,20,0,33
845,214,56,2004-04-24 20:01:22,2004,4,24,20,1,22
846,63,127,2004-04-24 20:03:54,2004,4,24,20,3,54
847,51,215,2004-04-24 20:06:45,2004,4,24,20,6,45
848,19,175,2004-04-24 20:11:22,2004,4,24,20,11,22
849,19,109,2004-04-24 20:11:50,2004,4,24,20,11,50
850,44,214,2004-04-24 20:12:29,2004,4,24,20,12,29
851,215,51,2004-04-24 20:13:47,2004,4,24,20,13,47
852,44,214,2004-04-24 20:16:51,2004,4,24,20,16,51
853,19,215,2004-04-24 20:19:00,2004,4,24,20,19,0
854,19,215,2004-04-24 20:19:42,2004,4,24,20,19,42
855,103,175,2004-04-24 20:26:40,2004,4,24,20,26,40
856,44,214,2004-04-24 20:27:00,2004,4,24,20,27,0
857,19,215,2004-04-24 20:33:00,2004,4,24,20,33,0
858,103,175,2004-04-24 20:33:36,2004,4,24,20,33,36
859,214,175,2004-04-24 20:33:49,2004,4,24,20,33,49
860,51,215,2004-04-24 20:35:28,2004,4,24,20,35,28
861,19,215,2004-04-24 20:35:52,2004,4,24,20,35,52
862,214,215,2004-04-24 20:36:47,2004,4,24,20,36,47
863,215,51,2004-04-24 20:37:35,2004,4,24,20,37,35
864,19,215,2004-04-24 20:39:20,2004,4,24,20,39,20
865,96,95,2004-04-24 20:42:36,2004,4,24,20,42,36
866,96,32,2004-04-24 20:44:03,2004,4,24,20,44,3
867,19,215,2004-04-24 20:44:04,2004,4,24,20,44,4
868,96,164,2004-04-24 20:44:30,2004,4,24,20,44,30
869,103,215,2004-04-24 20:44:57,2004,4,24,20,44,57
870,103,215,2004-04-24 20:47:44,2004,4,24,20,47,44
871,19,215,2004-04-24 20:49:10,2004,4,24,20,49,10
