,Salary,CareerSatisfaction,HoursPerWeek,JobSatisfaction,StackOverflowSatisfaction
816,,9.0,,9.0,6.0
817,8888.88888888889,8.0,2.0,6.0,8.0
818,94000.0,9.0,,9.0,7.0
819,,7.0,,5.0,
820,,8.0,0.0,8.0,9.0
821,,,,,9.0
822,90000.0,8.0,2.0,7.0,7.0
823,,3.0,2.0,1.0,9.0
824,,8.0,,4.0,
825,,7.0,,8.0,9.0
826,,0.0,,,
827,68181.8181818182,6.0,,7.0,9.0
828,,5.0,1.0,5.0,6.0
829,,9.0,,9.0,8.0
830,,7.0,,6.0,
831,150000.0,10.0,1.0,10.0,8.0
832,,8.0,1.0,8.0,9.0
833,,5.0,,,7.0
834,,6.0,,5.0,9.0
835,,8.0,0.0,6.0,8.0
836,,7.0,,6.0,8.0
837,,10.0,,7.0,10.0
838,,8.0,,6.0,
839,,7.0,,7.0,5.0
840,,10.0,1.0,0.0,
841,,8.0,,9.0,
842,,7.0,,9.0,7.0
843,,,,,
844,,7.0,1.0,7.0,
845,,,,,
846,,4.0,,4.0,8.0
847,,9.0,,6.0,7.0
848,29629.6296296296,10.0,2.0,6.0,10.0
849,,8.0,1.0,7.0,9.0
850,,8.0,0.0,8.0,8.0
851,,6.0,,6.0,8.0
852,,8.0,,9.0,
853,60000.0,8.0,,8.0,9.0
854,,8.0,0.0,5.0,8.0
855,41893.9393939394,8.0,0.0,8.0,5.0
856,,5.0,,6.0,9.0
857,,9.0,,9.0,8.0
858,,5.0,1.0,3.0,10.0
859,135000.0,8.0,4.0,2.0,7.0
860,,5.0,0.0,5.0,10.0
861,143000.0,5.0,,7.0,6.0
862,130000.0,9.0,,9.0,8.0
863,,6.0,,6.0,
864,,8.0,,8.0,
865,,,,,9.0
866,,10.0,,9.0,9.0
867,143000.0,9.0,,6.0,9.0
868,,4.0,0.0,,9.0
869,85000.0,4.0,1.0,1.0,9.0
870,,5.0,9.0,3.0,
871,,8.0,0.0,8.0,8.0
872,,,,,
873,,7.0,,9.0,9.0
874,,10.0,1.0,8.0,7.0
875,,9.0,,9.0,
876,36881.7204301075,5.0,,2.0,9.0
877,27272.7272727273,7.0,10.0,3.0,9.0
878,,,0.0,,10.0
879,,10.0,,10.0,10.0
880,56989.247311827996,7.0,,,8.0
881,,6.0,,6.0,8.0
882,,9.0,,10.0,8.0
883,83333.3333333333,8.0,0.0,7.0,10.0
884,26881.7204301075,5.0,2.0,4.0,7.0
885,,,,,
886,,8.0,,9.0,6.0
887,,8.0,,9.0,
888,22400.0,8.0,5.0,4.0,8.0
889,,7.0,0.0,7.0,8.0
890,,8.0,6.0,8.0,9.0
891,,5.0,,6.0,
892,,7.0,,6.0,
893,,9.0,,8.0,7.0
894,,9.0,,10.0,
895,36000.0,10.0,,9.0,10.0
896,,7.0,1.0,8.0,6.0
897,,8.0,,8.0,10.0
898,,10.0,,9.0,9.0
899,137000.0,7.0,1.0,7.0,8.0
900,,9.0,,8.0,
901,,,1.0,,10.0
902,,5.0,5.0,5.0,9.0
903,,10.0,,7.0,8.0
904,,8.0,,8.0,9.0
905,,9.0,,9.0,8.0
906,66000.0,8.0,,8.0,8.0
907,,,,,
908,,8.0,,9.0,9.0
909,133000.0,10.0,,9.0,10.0
910,,5.0,0.0,5.0,6.0
911,,7.0,,1.0,
912,160000.0,10.0,,10.0,10.0
913,66800.0,,,,10.0
914,,7.0,,8.0,10.0
915,,8.0,,8.0,10.0
916,12365.5913978495,3.0,,1.0,8.0
917,63636.3636363636,8.0,,7.0,9.0
918,,8.0,1.0,8.0,
919,,8.0,1.0,8.0,10.0
920,31250.0,4.0,0.0,3.0,7.0
921,,,6.0,,8.0
922,,8.0,,7.0,9.0
923,,8.0,0.0,8.0,9.0
924,,9.0,,9.0,8.0
925,,0.0,,0.0,7.0
926,,,2.0,,8.0
927,64516.1290322581,8.0,,8.0,9.0
928,66833.75104427741,10.0,,10.0,
929,111500.0,8.0,,7.0,10.0
930,43350.0,3.0,12.0,2.0,9.0
931,136363.636363636,7.0,,7.0,3.0
932,,8.0,1.0,6.0,
933,,8.0,,8.0,9.0
934,,7.0,,8.0,9.0
935,,,,,
936,,8.0,,8.0,7.0
937,,9.0,,,8.0
938,,,,,6.0
939,13000.0,9.0,,3.0,8.0
940,,,,,10.0
941,,7.0,2.0,4.0,
942,,,,,6.0
943,,9.0,,9.0,
944,,0.0,,,
945,,7.0,,6.0,
946,,,0.0,,
947,,6.0,,6.0,
948,64253.3936651584,8.0,,6.0,9.0
949,31867.431485022298,10.0,,7.0,9.0
950,,4.0,0.0,7.0,7.0
951,,7.0,,6.0,
952,,8.0,,8.0,
953,,8.0,,6.0,10.0
954,,5.0,0.0,,8.0
955,150000.0,9.0,,8.0,9.0
956,,10.0,,5.0,9.0
957,,5.0,10.0,4.0,8.0
958,,3.0,,,4.0
959,,10.0,,10.0,9.0
960,,,,,
961,63750.0,9.0,1.0,9.0,10.0
962,,10.0,,10.0,9.0
963,,7.0,,8.0,
964,,8.0,,8.0,10.0
965,,8.0,6.0,8.0,
966,,10.0,1.0,10.0,
967,,4.0,,2.0,5.0
968,,6.0,,2.0,7.0
969,,6.0,2.0,6.0,9.0
970,,,,,
971,,8.0,,9.0,
972,90000.0,8.0,1.0,8.0,10.0
973,,7.0,,9.0,
974,,8.0,,10.0,8.0
975,,,,,
976,,9.0,,,6.0
977,,4.0,,6.0,
978,57500.0,4.0,2.0,3.0,5.0
979,147000.0,9.0,,8.0,6.0
980,37878.7878787879,7.0,5.0,7.0,8.0
981,31818.1818181818,4.0,,4.0,
982,,8.0,0.0,7.0,8.0
983,19354.8387096774,8.0,1.0,8.0,9.0
984,,7.0,3.0,7.0,10.0
985,,8.0,,7.0,
986,160000.0,6.0,2.0,7.0,8.0
987,,,1.0,,9.0
988,,9.0,1.0,6.0,7.0
989,,9.0,,8.0,9.0
990,1481.4814814814802,7.0,,9.0,8.0
991,88888.0,8.0,0.0,9.0,9.0
992,2000.0,10.0,,10.0,8.0
993,,7.0,,6.0,
994,,10.0,,6.0,
995,,7.0,,8.0,9.0
996,,7.0,,7.0,
997,,8.0,0.0,,3.0
998,,9.0,0.0,9.0,
999,,8.0,0.0,10.0,10.0
1000,,,1.0,,7.0
1001,,5.0,2.0,7.0,
1002,44796.380090497696,7.0,1.0,6.0,7.0
1003,,8.0,,9.0,9.0
1004,97000.0,9.0,,9.0,8.0
1005,95000.0,10.0,,10.0,9.0
1006,,7.0,,6.0,
1007,27790.3225806452,7.0,,7.0,8.0
1008,,10.0,,,9.0
1009,,7.0,6.0,8.0,8.0
1010,,10.0,6.0,3.0,9.0
1011,1369.42675159236,6.0,4.0,6.0,10.0
1012,,5.0,,,8.0
1013,,,,,6.0
1014,54000.0,10.0,1.0,9.0,9.0
1015,,,,,9.0
1016,119000.0,10.0,,10.0,10.0
1017,,,,,
1018,,10.0,,7.0,8.0
1019,,,,,8.0
1020,,,,,8.0
1021,135000.0,7.0,,7.0,10.0
1022,82000.0,10.0,,10.0,8.0
1023,47000.0,9.0,0.0,7.0,8.0
1024,120000.0,9.0,,9.0,8.0
1025,,10.0,,10.0,
1026,1873.5362997658103,8.0,,7.0,8.0
1027,,0.0,,,3.0
1028,,3.0,,3.0,10.0
1029,,8.0,,7.0,
1030,668.3375104427739,7.0,5.0,9.0,10.0
1031,,7.0,2.0,7.0,6.0
1032,133000.0,8.0,2.0,8.0,7.0
1033,,7.0,,,2.0
1034,40000.0,8.0,1.0,3.0,10.0
1035,,,,,8.0
1036,,7.0,0.0,7.0,8.0
1037,,7.0,1.0,8.0,10.0
1038,,7.0,,6.0,9.0
1039,86021.5053763441,7.0,0.0,8.0,7.0
1040,,8.0,1.0,7.0,10.0
1041,,,,,
1042,,8.0,,8.0,9.0
1043,84000.0,8.0,,8.0,10.0
1044,,3.0,,3.0,9.0
1045,42795.6989247312,7.0,1.0,7.0,8.0
1046,,9.0,0.0,9.0,9.0
1047,,3.0,40.0,3.0,
1048,,7.0,,4.0,
1049,,7.0,,5.0,
1050,,8.0,,8.0,
1051,33548.3870967742,2.0,,2.0,8.0
1052,,7.0,2.0,7.0,9.0
1053,,7.0,,8.0,9.0
1054,55000.0,10.0,0.0,10.0,10.0
1055,,8.0,0.0,7.0,8.0
1056,,8.0,,7.0,
1057,87500.0,6.0,,4.0,9.0
1058,,8.0,2.0,8.0,
1059,,8.0,,8.0,9.0
1060,,7.0,1.0,7.0,9.0
1061,,9.0,,9.0,
1062,115000.0,8.0,,10.0,9.0
1063,,7.0,,6.0,8.0
1064,,7.0,0.0,7.0,9.0
1065,,7.0,,4.0,
1066,,9.0,20.0,2.0,10.0
1067,,8.0,1.0,4.0,5.0
1068,,7.0,3.0,3.0,
1069,,8.0,,8.0,7.0
1070,75000.0,9.0,,9.0,7.0
1071,,8.0,40.0,3.0,8.0
1072,37500.0,8.0,,9.0,9.0
1073,47526.8817204301,7.0,,6.0,10.0
1074,,8.0,1.0,8.0,
1075,,9.0,,10.0,10.0
1076,,8.0,,9.0,8.0
1077,200.0,10.0,0.0,10.0,8.0
1078,,,,,10.0
1079,,8.0,,7.0,8.0
1080,,,,,10.0
1081,21505.376344086002,9.0,,9.0,8.0
1082,,9.0,,9.0,
1083,,6.0,,5.0,9.0
1084,,7.0,,9.0,10.0
1085,,7.0,,8.0,10.0
1086,69892.4731182796,10.0,,9.0,10.0
1087,,10.0,,10.0,
1088,,8.0,,9.0,7.0
1089,,,,,
1090,9286.624203821659,5.0,,7.0,8.0
1091,19108.2802547771,9.0,,9.0,9.0
1092,108000.0,5.0,1.0,5.0,
1093,,7.0,,7.0,5.0
1094,,7.0,1.0,7.0,8.0
1095,,8.0,0.0,5.0,8.0
1096,,8.0,,8.0,10.0
1097,,10.0,,9.0,7.0
1098,,7.0,,9.0,
1099,,8.0,,9.0,
1100,,10.0,,10.0,
1101,,10.0,0.0,10.0,10.0
1102,,5.0,,2.0,
1103,,,,,9.0
1104,85000.0,7.0,,8.0,8.0
1105,,7.0,,7.0,9.0
1106,,5.0,,5.0,
1107,,,,,
1108,,6.0,,8.0,
1109,,8.0,,8.0,
1110,,6.0,,,
1111,40723.9819004525,6.0,1.0,6.0,8.0
1112,,0.0,,,
1113,,7.0,5.0,4.0,8.0
1114,,8.0,,8.0,
1115,170000.0,10.0,,10.0,
1116,150000.0,9.0,1.0,9.0,7.0
1117,130000.0,10.0,,10.0,
1118,110000.0,10.0,0.0,9.0,9.0
1119,,6.0,,7.0,9.0
1120,,,0.0,,7.0
1121,65000.0,4.0,2.0,3.0,4.0
1122,,,,,
1123,,,0.0,,9.0
1124,57500.0,6.0,1.0,2.0,7.0
1125,77419.3548387097,8.0,0.0,8.0,9.0
1126,,,,,9.0
1127,,8.0,,8.0,8.0
1128,,9.0,40.0,9.0,
1129,135000.0,9.0,,7.0,10.0
1130,,5.0,,4.0,
1131,,7.0,,5.0,
1132,,10.0,1.0,7.0,
1133,,7.0,,9.0,6.0
1134,,5.0,,,7.0
1135,,7.0,,8.0,8.0
1136,,10.0,,8.0,
1137,,7.0,0.0,6.0,
1138,83870.9677419355,6.0,1.0,7.0,8.0
1139,17224.8803827751,8.0,,8.0,8.0
1140,,,,,
1141,58522.7272727273,9.0,1.0,9.0,8.0
1142,,5.0,1.0,4.0,10.0
1143,,8.0,,7.0,10.0
1144,,9.0,,9.0,10.0
1145,174000.0,9.0,,7.0,6.0
1146,,8.0,,9.0,4.0
1147,88000.0,7.0,,5.0,8.0
1148,,5.0,1.0,5.0,7.0
1149,125000.0,8.0,2.0,8.0,
1150,139000.0,8.0,,7.0,8.0
1151,,,1.0,,
1152,,9.0,,8.0,
1153,40000.0,9.0,,9.0,6.0
1154,,9.0,,9.0,
1155,,7.0,2.0,,10.0
1156,,9.0,,10.0,8.0
1157,,9.0,,9.0,10.0
1158,,10.0,,9.0,9.0
1159,,8.0,4.0,5.0,8.0
1160,,10.0,,10.0,
1161,78000.0,7.0,,6.0,9.0
1162,,10.0,,10.0,10.0
1163,,9.0,5.0,6.0,10.0
1164,,4.0,10.0,4.0,7.0
1165,95000.0,7.0,0.0,7.0,6.0
1166,,10.0,0.0,,10.0
1167,861.2440191387559,9.0,,7.0,9.0
1168,,,,,
1169,80000.0,8.0,,9.0,9.0
1170,,7.0,,6.0,8.0
1171,,5.0,1.0,5.0,8.0
1172,,8.0,0.0,8.0,7.0
1173,,9.0,,8.0,
1174,,,2.0,,
1175,73736.0,5.0,,7.0,8.0
1176,54000.0,9.0,,9.0,9.0
1177,,7.0,,7.0,10.0
1178,39462.3655913979,3.0,,3.0,10.0
1179,,,,,
1180,,4.0,,7.0,
1181,,7.0,,7.0,8.0
1182,,8.0,,,
1183,,9.0,,10.0,
1184,,10.0,,7.0,10.0
1185,59375.0,8.0,,9.0,9.0
1186,50062.5,10.0,,10.0,9.0
1187,,4.0,,2.0,
1188,40723.9819004525,5.0,2.0,4.0,10.0
1189,10277.492291880799,4.0,,5.0,8.0
1190,130000.0,8.0,,9.0,8.0
1191,,7.0,,8.0,7.0
1192,,,15.0,,10.0
1193,,7.0,,8.0,9.0
1194,,10.0,2.0,2.0,10.0
1195,,8.0,,7.0,
1196,110000.0,8.0,,9.0,9.0
1197,,10.0,,8.0,
1198,,6.0,6.0,6.0,9.0
1199,,8.0,,9.0,
1200,,4.0,,2.0,
1201,,9.0,0.0,7.0,
1202,,8.0,0.0,10.0,8.0
1203,27956.9892473118,8.0,4.0,5.0,8.0
1204,,9.0,,10.0,
1205,,,,,
1206,110000.0,10.0,,10.0,10.0
1207,,9.0,,8.0,9.0
1208,26515.151515151498,7.0,0.0,8.0,7.0
1209,55000.0,9.0,,8.0,10.0
1210,16150.3450300984,7.0,2.0,7.0,10.0
1211,,9.0,25.0,5.0,
1212,145000.0,8.0,1.0,7.0,5.0
1213,,3.0,,1.0,
1214,51250.0,6.0,,7.0,7.0
1215,54545.4545454545,6.0,,7.0,8.0
1216,,9.0,,8.0,9.0
1217,,8.0,,7.0,8.0
1218,,6.0,,6.0,
1219,,,,,
1220,,8.0,40.0,7.0,9.0
1221,,10.0,,10.0,
1222,,,,,
1223,35483.8709677419,9.0,,8.0,9.0
1224,60000.0,9.0,,8.0,10.0
1225,55000.0,0.0,,0.0,10.0
1226,,8.0,,8.0,8.0
1227,,4.0,,,8.0
1228,65000.0,8.0,,8.0,9.0
1229,,,,,
1230,,8.0,5.0,8.0,9.0
1231,,10.0,,10.0,
1232,,,,,
1233,,9.0,1.0,7.0,7.0
1234,,10.0,,10.0,
1235,,7.0,1.0,2.0,8.0
1236,,7.0,,8.0,
1237,,8.0,,8.0,
1238,,6.0,,6.0,9.0
1239,3010.7526881720396,7.0,2.0,7.0,
1240,,8.0,1.0,6.0,7.0
1241,,,,,
1242,,7.0,,7.0,9.0
1243,,6.0,,,
1244,,6.0,,6.0,6.0
1245,,,,,
1246,,7.0,4.0,5.0,7.0
1247,,,,,10.0
1248,62000.0,10.0,,10.0,8.0
1249,156250.0,6.0,1.0,6.0,9.0
1250,,,,,
1251,,10.0,,,
1252,,,,,
1253,,7.0,1.0,8.0,
1254,,8.0,0.0,7.0,8.0
1255,34394.9044585987,8.0,,9.0,9.0
1256,,7.0,,8.0,
1257,,9.0,,8.0,
1258,,6.0,,2.0,
1259,,6.0,,6.0,9.0
1260,,8.0,,8.0,
1261,,5.0,0.0,3.0,9.0
1262,,9.0,,9.0,
1263,36375.0,4.0,,4.0,9.0
1264,,7.0,,7.0,7.0
1265,150000.0,8.0,,7.0,7.0
1266,,,,,
1267,,,,,10.0
1268,,7.0,,,
1269,43939.3939393939,8.0,2.0,7.0,7.0
1270,91000.0,6.0,,3.0,9.0
1271,59000.0,6.0,0.0,6.0,8.0
1272,,10.0,,10.0,
1273,,8.0,,8.0,10.0
1274,,7.0,1.0,9.0,9.0
1275,,7.0,0.0,8.0,
1276,48000.0,10.0,,8.0,7.0
1277,,8.0,,10.0,10.0
1278,,6.0,,6.0,
1279,,9.0,1.0,8.0,10.0
1280,75000.0,8.0,2.0,8.0,
1281,43750.0,8.0,1.0,8.0,10.0
1282,,,,,
1283,,10.0,,10.0,10.0
1284,,10.0,,10.0,
1285,,6.0,1.0,3.0,9.0
1286,,8.0,,8.0,8.0
1287,,9.0,,10.0,
1288,58333.3333333333,7.0,5.0,6.0,8.0
1289,,10.0,,10.0,
1290,,,10.0,,
1291,,7.0,,7.0,
1292,,,,,10.0
1293,,6.0,,5.0,7.0
1294,,9.0,1.0,8.0,8.0
1295,,2.0,,0.0,10.0
1296,,,,,
1297,,6.0,,6.0,7.0
1298,,8.0,2.0,8.0,9.0
1299,,,1.0,,10.0
1300,,,,,
1301,,8.0,,9.0,8.0
1302,,8.0,,8.0,5.0
1303,75757.5757575758,8.0,,8.0,10.0
1304,,5.0,,,
1305,,,,,
1306,130000.0,8.0,,8.0,10.0
1307,,9.0,,9.0,
1308,,8.0,,,
1309,,6.0,,7.0,10.0
1310,,,1.0,,9.0
1311,,,1.0,,
1312,,,,,
1313,,8.0,1.0,8.0,
1314,,8.0,,7.0,
1315,63750.0,7.0,0.0,6.0,8.0
1316,75000.0,8.0,,7.0,7.0
1317,,10.0,1.0,8.0,
1318,,7.0,1.0,5.0,8.0
1319,,5.0,,4.0,
1320,37634.4086021505,10.0,0.0,8.0,10.0
1321,54838.7096774193,6.0,,6.0,9.0
1322,,8.0,,8.0,7.0
1323,160000.0,9.0,,9.0,10.0
1324,,6.0,5.0,3.0,8.0
1325,,9.0,1.0,9.0,8.0
1326,150000.0,8.0,2.0,6.0,9.0
1327,46875.0,9.0,,8.0,7.0
1328,,4.0,2.0,4.0,7.0
1329,85000.0,8.0,,5.0,7.0
1330,95000.0,7.0,,7.0,7.0
1331,,9.0,,8.0,
1332,,,,,
1333,,9.0,,8.0,10.0
1334,,10.0,,10.0,10.0
1335,,,,,9.0
1336,128000.0,8.0,0.0,7.0,8.0
1337,58371.0407239819,7.0,,8.0,8.0
1338,,8.0,,9.0,6.0
1339,,9.0,,9.0,
1340,,,,,
1341,,8.0,1.0,5.0,8.0
1342,3773.5849056603797,10.0,,10.0,
1343,,7.0,,7.0,
1344,,8.0,2.0,7.0,9.0
1345,,,0.0,,8.0
1346,,10.0,,10.0,
1347,29520.4301075269,9.0,6.0,5.0,10.0
1348,,8.0,,8.0,7.0
1349,,,0.0,,
1350,52500.0,7.0,1.0,7.0,9.0
1351,,8.0,,8.0,
1352,190000.0,10.0,,7.0,10.0
1353,,7.0,,7.0,
1354,,9.0,,9.0,9.0
1355,130000.0,9.0,1.0,9.0,7.0
1356,70588.2352941177,8.0,1.0,8.0,8.0
1357,130000.0,9.0,6.0,4.0,8.0
1358,21679.012345679,7.0,10.0,0.0,10.0
1359,64000.0,8.0,,8.0,9.0
1360,8086.253369272241,7.0,4.0,7.0,9.0
1361,40296.2962962963,10.0,,10.0,7.0
1362,,7.0,,9.0,10.0
1363,,9.0,,6.0,
1364,72500.0,10.0,,5.0,10.0
1365,64516.1290322581,4.0,,4.0,10.0
1366,125000.0,8.0,0.0,7.0,9.0
1367,,,,,
1368,,7.0,,7.0,
1369,,,0.0,,9.0
1370,38216.5605095541,9.0,0.0,2.0,10.0
1371,,10.0,,10.0,9.0
1372,,5.0,,4.0,
1373,53763.440860215094,9.0,,7.0,
1374,,,22.0,,8.0
1375,28662.4203821656,8.0,,9.0,10.0
1376,,,,,9.0
1377,12101.9108280255,10.0,8.0,10.0,
1378,,,1.0,,8.0
1379,,9.0,0.0,7.0,
1380,,7.0,,9.0,8.0
1381,54375.0,6.0,,7.0,7.0
1382,30000.0,10.0,,10.0,10.0
1383,1529.63671128107,6.0,,4.0,6.0
1384,,8.0,,8.0,
1385,,9.0,,6.0,
1386,12918.660287081299,10.0,,10.0,10.0
1387,,10.0,,10.0,10.0
1388,,8.0,,7.0,
1389,,8.0,,8.0,
1390,,8.0,,8.0,8.0
1391,,8.0,,1.0,10.0
1392,45161.29032258059,8.0,1.0,7.0,6.0
1393,80000.0,10.0,,10.0,9.0
1394,,8.0,,8.0,
1395,,7.0,,4.0,
1396,,,,,9.0
1397,43181.8181818182,8.0,1.0,6.0,9.0
1398,,7.0,,7.0,
1399,,8.0,,7.0,6.0
1400,104200.0,9.0,,9.0,8.0
1401,,9.0,0.0,9.0,
1402,14193.5483870968,10.0,,10.0,10.0
1403,,8.0,,6.0,
1404,,9.0,1.0,8.0,
1405,,10.0,40.0,10.0,
1406,,4.0,1.0,6.0,
1407,,7.0,,9.0,
1408,,8.0,,9.0,8.0
1409,51250.0,10.0,1.0,9.0,7.0
1410,,3.0,,0.0,
1411,50000.0,6.0,1.0,7.0,9.0
1412,,,1.0,,
1413,54000.0,7.0,2.0,4.0,7.0
1414,,7.0,,8.0,
1415,,7.0,0.0,8.0,9.0
1416,47935.4838709677,7.0,,8.0,7.0
1417,,8.0,1.0,5.0,10.0
1418,,7.0,,8.0,
1419,,8.0,,,8.0
1420,,,3.0,,7.0
1421,,5.0,0.0,5.0,7.0
1422,,10.0,,6.0,10.0
1423,,8.0,,5.0,8.0
1424,110000.0,9.0,,5.0,10.0
1425,,8.0,,7.0,7.0
1426,,8.0,1.0,8.0,8.0
1427,,9.0,,9.0,9.0
1428,,,,,
1429,25000.0,7.0,0.0,8.0,9.0
1430,150000.0,9.0,,9.0,10.0
1431,,8.0,,9.0,
1432,,5.0,,6.0,
1433,40860.2150537634,8.0,,9.0,6.0
1434,109000.0,10.0,,10.0,7.0
1435,,3.0,11.0,1.0,
1436,,8.0,,8.0,7.0
1437,,8.0,,6.0,8.0
1438,27149.3212669683,7.0,0.0,7.0,7.0
1439,1913.87559808612,8.0,,10.0,9.0
1440,30303.030303030297,8.0,1.0,7.0,8.0
1441,,5.0,0.0,6.0,10.0
1442,,7.0,,7.0,7.0
1443,,10.0,2.0,10.0,7.0
1444,,9.0,,9.0,
1445,,7.0,1.0,7.0,7.0
1446,76000.0,8.0,1.0,9.0,10.0
1447,,,2.0,,
1448,42000.0,8.0,,1.0,8.0
1449,,,0.0,,10.0
1450,59139.7849462366,8.0,4.0,4.0,8.0
1451,,,,,10.0
1452,,10.0,0.0,8.0,10.0
1453,,4.0,,3.0,
1454,,8.0,,7.0,
1455,,,15.0,,
1456,80000.0,8.0,,10.0,
1457,,6.0,10.0,4.0,
1458,,7.0,,7.0,8.0
1459,,7.0,7.0,3.0,8.0
1460,,3.0,2.0,5.0,8.0
1461,,8.0,1.0,7.0,7.0
1462,,8.0,,8.0,9.0
1463,,7.0,,6.0,
1464,,9.0,1.0,7.0,9.0
1465,,8.0,,10.0,9.0
1466,113636.36363636401,10.0,,8.0,9.0
1467,,2.0,,,
1468,96000.0,4.0,,3.0,8.0
1469,,7.0,,7.0,
1470,64516.1290322581,8.0,1.0,7.0,9.0
1471,45454.5454545455,7.0,,4.0,8.0
1472,,9.0,,8.0,9.0
1473,49043.062200956905,7.0,2.0,8.0,8.0
1474,,9.0,0.0,9.0,9.0
1475,107816.711590297,8.0,,9.0,9.0
1476,85000.0,8.0,1.0,9.0,9.0
1477,44086.0215053763,9.0,5.0,6.0,8.0
1478,,8.0,1.0,6.0,
1479,,,,,
1480,160000.0,8.0,0.0,2.0,8.0
1481,,10.0,,6.0,8.0
1482,,7.0,4.0,5.0,8.0
1483,12685.9827721222,8.0,1.0,8.0,7.0
1484,,9.0,,8.0,8.0
1485,,,,,
1486,,4.0,,3.0,
1487,,7.0,,8.0,
1488,,7.0,,8.0,9.0
1489,,5.0,,3.0,
1490,,7.0,,8.0,
1491,,,,,
1492,,6.0,,7.0,
1493,,8.0,,8.0,8.0
1494,96000.0,8.0,0.0,8.0,9.0
1495,,5.0,,7.0,
1496,,10.0,5.0,10.0,8.0
1497,11146.496815286599,3.0,4.0,0.0,7.0
1498,,1.0,2.0,,
1499,,,,,
1500,,,,,10.0
1501,,8.0,,8.0,7.0
1502,,10.0,,10.0,
1503,55000.0,7.0,,7.0,8.0
1504,,8.0,,8.0,9.0
1505,56250.0,8.0,,9.0,8.0
1506,,5.0,,,5.0
1507,,7.0,,6.0,7.0
1508,,10.0,4.0,10.0,
1509,,6.0,0.0,7.0,
1510,80000.0,7.0,3.0,7.0,7.0
1511,,7.0,,8.0,
1512,483.870967741935,10.0,6.0,8.0,
1513,55000.0,7.0,,8.0,8.0
1514,,,8.0,,9.0
1515,,8.0,,6.0,
1516,,8.0,0.0,7.0,8.0
1517,150000.0,9.0,,9.0,9.0
1518,,,7.0,,
1519,,8.0,,9.0,10.0
1520,,5.0,,7.0,
1521,82500.0,9.0,,8.0,8.0
1522,,9.0,,9.0,9.0
1523,100000.0,9.0,1.0,9.0,8.0
1524,27816.711590296498,8.0,,6.0,8.0
1525,,10.0,,10.0,
1526,,9.0,,9.0,
1527,,7.0,,7.0,
1528,90000.0,10.0,,9.0,9.0
1529,115000.0,8.0,,7.0,9.0
1530,,7.0,,5.0,
1531,,10.0,0.0,10.0,8.0
1532,58064.5161290323,10.0,,9.0,6.0
1533,,,,,
1534,2580.6451612903197,9.0,2.0,8.0,8.0
1535,65000.0,4.0,2.0,5.0,9.0
1536,,,,,10.0
1537,,9.0,,8.0,7.0
1538,39285.714285714304,7.0,,7.0,
1539,,9.0,,9.0,6.0
1540,,8.0,,9.0,
1541,,8.0,,8.0,8.0
1542,,7.0,4.0,3.0,7.0
1543,105000.0,10.0,,10.0,6.0
1544,52500.0,8.0,2.0,6.0,8.0
1545,,9.0,,9.0,
1546,,6.0,1.0,4.0,8.0
1547,,10.0,,8.0,
1548,,9.0,,9.0,
1549,64000.0,8.0,,8.0,9.0
1550,,10.0,6.0,10.0,6.0
1551,,10.0,,10.0,
1552,,7.0,2.0,6.0,
1553,,,2.0,,10.0
1554,,10.0,,3.0,
1555,,8.0,,7.0,8.0
1556,,9.0,,9.0,8.0
1557,46875.0,6.0,4.0,5.0,8.0
1558,,,,,8.0
1559,45000.0,8.0,,8.0,7.0
1560,,10.0,,10.0,9.0
1561,115384.615384615,9.0,1.0,8.0,10.0
1562,,6.0,10.0,3.0,10.0
1563,,9.0,,9.0,
1564,,9.0,,9.0,
1565,,8.0,2.0,7.0,
1566,54545.4545454545,9.0,0.0,8.0,10.0
1567,,4.0,,6.0,8.0
1568,,10.0,,9.0,8.0
1569,131000.0,10.0,,10.0,9.0
1570,,10.0,,8.0,
1571,36400.0,10.0,3.0,7.0,10.0
1572,,7.0,8.0,7.0,10.0
1573,,8.0,,10.0,
1574,,,,,
1575,76250.0,8.0,0.0,8.0,9.0
1576,83000.0,7.0,,9.0,9.0
1577,,10.0,,7.0,10.0
1578,,10.0,,10.0,
1579,60215.0537634409,7.0,1.0,3.0,8.0
1580,122000.0,8.0,,9.0,8.0
1581,4117.55361397935,8.0,,8.0,7.0
1582,,8.0,0.0,10.0,10.0
1583,,10.0,0.0,10.0,8.0
1584,,9.0,,6.0,
1585,,,21.0,,10.0
1586,,6.0,1.0,4.0,8.0
1587,,9.0,1.0,9.0,
1588,,7.0,1.0,6.0,
1589,,8.0,2.0,4.0,
1590,,7.0,,7.0,9.0
1591,23703.7037037037,5.0,1.0,5.0,5.0
1592,,9.0,,2.0,
1593,,,2.0,,10.0
1594,86021.5053763441,6.0,,9.0,8.0
1595,,9.0,,9.0,
1596,,,,,
1597,,,,,7.0
1598,,8.0,0.0,8.0,
1599,29629.6296296296,8.0,,8.0,10.0
1600,,9.0,1.0,8.0,8.0
1601,,7.0,0.0,8.0,10.0
1602,13213.918660989599,9.0,,9.0,9.0
1603,,8.0,,9.0,9.0
1604,,9.0,,8.0,
1605,,10.0,1.0,8.0,9.0
1606,73500.0,7.0,2.0,5.0,7.0
1607,,,,,
1608,14682.131845544,6.0,,6.0,9.0
1609,,8.0,1.0,,
1610,,6.0,,8.0,
1611,87000.0,7.0,,5.0,
