Date (MM/DD/YYYY),  Carrier Code,Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
2015-07-14,  WN,709.0,N626SW,FLL,11:10,11:33,165.0,245.0,23.0,11:40,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,771.0,N7727A,HOU,18:40,18:55,50.0,43.0,15.0,19:02,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,801.0,N360SW,DAL,15:35,16:05,60.0,48.0,30.0,16:13,8.0,17.0,0.0,0.0,0.0,1.0,
2015-07-14,  WN,829.0,N378SW,BWI,17:10,18:43,205.0,215.0,93.0,18:57,14.0,0.0,81.0,10.0,0.0,12.0,
2015-07-14,  WN,836.0,N8669B,BNA,13:30,13:50,120.0,120.0,20.0,13:57,7.0,20.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,857.0,N648SW,DAL,10:30,10:59,55.0,60.0,29.0,11:14,15.0,16.0,0.0,5.0,0.0,13.0,
2015-07-14,  WN,862.0,N8657B,SJC,18:35,19:36,215.0,196.0,61.0,19:45,9.0,0.0,0.0,0.0,0.0,42.0,
2015-07-14,  WN,891.0,N511SW,LBB,16:20,16:15,70.0,63.0,-5.0,16:26,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,893.0,N7746C,LAS,05:35,05:34,165.0,154.0,-1.0,05:44,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1017.0,N515SW,DAL,06:30,06:28,60.0,48.0,-2.0,06:35,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1030.0,N8658A,PHX,12:25,13:45,140.0,133.0,80.0,13:55,10.0,73.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1249.0,N705SW,LAX,05:30,05:27,185.0,179.0,-3.0,05:37,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1255.0,N601WN,BNA,05:10,00:00,120.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1403.0,N8657B,LAS,11:25,11:27,165.0,146.0,2.0,11:35,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1694.0,N490WN,PHX,07:00,06:59,140.0,133.0,-1.0,07:11,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,1901.0,N362SW,MCO,10:25,10:24,155.0,163.0,-1.0,10:38,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,2263.0,N7714B,DAL,18:40,18:40,55.0,55.0,0.0,18:51,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,2284.0,N968WN,FLL,16:45,16:45,165.0,160.0,0.0,16:54,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,2495.0,N250WN,SNA,07:35,07:33,180.0,168.0,-2.0,07:43,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,2876.0,N786SW,STL,13:25,13:21,120.0,112.0,-4.0,13:29,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,2950.0,N7737E,DAL,14:05,14:03,55.0,51.0,-2.0,14:10,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,3047.0,N8655D,LAS,20:20,21:04,165.0,155.0,44.0,21:12,8.0,0.0,0.0,0.0,0.0,34.0,
2015-07-14,  WN,3054.0,N786SW,PDX,18:45,18:55,245.0,226.0,10.0,19:07,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,3304.0,N498WN,ATL,18:10,21:44,135.0,134.0,214.0,21:53,9.0,0.0,213.0,0.0,0.0,0.0,
2015-07-14,  WN,3307.0,N385SW,HRL,09:15,09:09,60.0,56.0,-6.0,09:17,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,3933.0,N7814B,ELP,10:40,10:38,90.0,87.0,-2.0,10:53,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,3937.0,N7812G,DAL,08:10,08:50,60.0,60.0,40.0,08:57,7.0,0.0,0.0,0.0,0.0,40.0,
2015-07-14,  WN,4195.0,N523SW,ELP,14:25,14:54,90.0,81.0,29.0,15:03,9.0,0.0,0.0,0.0,0.0,20.0,
2015-07-14,  WN,4551.0,N655WN,DEN,08:30,10:08,125.0,122.0,98.0,10:16,8.0,0.0,0.0,0.0,0.0,95.0,
2015-07-14,  WN,4621.0,N386SW,SAN,11:35,11:33,175.0,164.0,-2.0,11:42,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,4630.0,N626SW,DEN,05:50,05:53,130.0,136.0,3.0,06:03,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,4819.0,N7733B,PHX,17:25,17:35,150.0,136.0,10.0,17:48,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,4913.0,N967WN,TPA,11:35,11:34,140.0,150.0,-1.0,11:41,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,4924.0,N387SW,LAX,16:00,16:08,185.0,177.0,8.0,16:20,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,4927.0,N8602F,DCA,12:40,12:43,195.0,196.0,3.0,12:52,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-14,  WN,5888.0,N515SW,DAL,20:00,20:09,55.0,55.0,9.0,20:20,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,103.0,N8600F,MDW,06:30,06:28,165.0,149.0,-2.0,06:40,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,144.0,N8602F,SAN,20:55,20:57,170.0,169.0,2.0,21:08,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,178.0,N378SW,ELP,20:30,23:13,90.0,86.0,163.0,23:22,9.0,0.0,0.0,0.0,0.0,159.0,
2015-07-15,  WN,232.0,N616SW,ATL,05:45,05:46,135.0,132.0,1.0,05:56,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,238.0,N7816B,DAL,12:30,12:29,55.0,53.0,-1.0,12:39,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,285.0,N515SW,DAL,09:25,09:21,55.0,55.0,-4.0,09:34,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,311.0,N403WN,MDW,15:05,15:16,150.0,155.0,11.0,15:25,9.0,9.0,0.0,5.0,0.0,2.0,
2015-07-15,  WN,329.0,N697SW,HOU,16:00,16:01,50.0,46.0,1.0,16:12,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,341.0,N569WN,OAK,18:00,19:41,225.0,211.0,101.0,19:52,11.0,2.0,0.0,0.0,0.0,85.0,
2015-07-15,  WN,356.0,N383SW,PHX,20:10,20:29,140.0,146.0,19.0,20:45,16.0,0.0,0.0,6.0,0.0,19.0,
2015-07-15,  WN,359.0,N478WN,EWR,06:45,06:44,225.0,224.0,-1.0,06:53,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,419.0,N556WN,MDW,18:15,19:38,155.0,139.0,83.0,19:47,9.0,67.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,454.0,N522SW,HOU,11:30,11:31,50.0,47.0,1.0,11:40,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,554.0,N213WN,DEN,20:25,20:24,135.0,150.0,-1.0,20:31,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,556.0,N8645A,BWI,06:00,06:00,200.0,186.0,0.0,06:10,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,604.0,N8307K,DEN,14:50,15:05,130.0,118.0,15.0,15:16,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,622.0,N7744A,MSY,07:20,07:24,85.0,76.0,4.0,07:33,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,626.0,N759GS,HOU,05:35,05:34,45.0,43.0,-1.0,05:45,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,657.0,N946WN,DAL,17:25,19:41,55.0,51.0,136.0,19:49,8.0,0.0,0.0,16.0,0.0,116.0,
2015-07-15,  WN,658.0,N7813P,DEN,10:45,10:43,130.0,121.0,-2.0,10:55,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,664.0,N237WN,SJC,06:35,06:35,220.0,208.0,0.0,06:45,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,686.0,N8327A,MCO,17:25,17:57,155.0,147.0,32.0,18:06,9.0,0.0,0.0,0.0,0.0,24.0,
2015-07-15,  WN,709.0,N645SW,FLL,11:10,11:10,165.0,161.0,0.0,11:19,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,771.0,N448WN,HOU,18:40,18:49,50.0,53.0,9.0,19:04,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,801.0,N369SW,DAL,15:35,15:37,60.0,52.0,2.0,15:46,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,829.0,N491WN,BWI,17:10,18:04,205.0,206.0,54.0,18:17,13.0,10.0,0.0,1.0,0.0,44.0,
2015-07-15,  WN,836.0,N8319F,BNA,13:30,13:29,120.0,113.0,-1.0,13:38,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,857.0,N633SW,DAL,10:30,10:40,55.0,48.0,10.0,10:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,862.0,N8653A,SJC,18:35,18:49,215.0,204.0,14.0,18:58,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,891.0,N354SW,LBB,16:20,16:20,70.0,66.0,0.0,16:32,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,893.0,N481WN,LAS,05:35,05:33,165.0,155.0,-2.0,05:44,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1017.0,N528SW,DAL,06:30,06:29,60.0,52.0,-1.0,06:39,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1030.0,N8629A,PHX,12:25,12:21,140.0,127.0,-4.0,12:30,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1249.0,N793SA,LAX,05:30,05:29,185.0,184.0,-1.0,05:37,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1255.0,N633SW,BNA,05:10,05:13,120.0,119.0,3.0,05:20,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1403.0,N8653A,LAS,11:25,11:28,165.0,166.0,3.0,11:37,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1694.0,N238WN,PHX,07:00,06:59,140.0,132.0,-1.0,07:11,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,1901.0,N355SW,MCO,10:25,10:25,155.0,157.0,0.0,10:34,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,2263.0,N266WN,DAL,18:40,19:30,55.0,48.0,50.0,19:37,7.0,39.0,0.0,0.0,0.0,4.0,
2015-07-15,  WN,2284.0,N708SW,FLL,16:45,16:56,165.0,161.0,11.0,17:04,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,2495.0,N250WN,SNA,07:35,07:32,180.0,167.0,-3.0,07:42,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,2876.0,N266WN,STL,13:25,13:34,120.0,112.0,9.0,13:42,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,2950.0,N777QC,DAL,14:05,14:07,55.0,49.0,2.0,14:15,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,3047.0,N8641B,LAS,20:20,20:48,165.0,154.0,28.0,20:56,8.0,0.0,0.0,0.0,0.0,17.0,
2015-07-15,  WN,3054.0,N243WN,PDX,18:45,19:07,245.0,228.0,22.0,19:15,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,3304.0,N773SA,ATL,18:10,18:57,135.0,134.0,47.0,19:07,10.0,0.0,0.0,0.0,0.0,46.0,
2015-07-15,  WN,3307.0,N635SW,HRL,09:15,09:16,60.0,56.0,1.0,09:25,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,3933.0,N430WN,ELP,10:40,10:40,90.0,79.0,0.0,10:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,3937.0,N499WN,DAL,08:10,08:07,60.0,52.0,-3.0,08:15,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,4195.0,N520SW,ELP,14:25,14:23,90.0,83.0,-2.0,14:32,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,4551.0,N620SW,DEN,08:30,08:29,125.0,118.0,-1.0,08:38,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,4621.0,N376SW,SAN,11:35,14:05,175.0,162.0,150.0,14:14,9.0,0.0,0.0,0.0,0.0,137.0,
2015-07-15,  WN,4630.0,N645SW,DEN,05:50,05:50,130.0,134.0,0.0,06:04,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,4819.0,N224WN,PHX,17:25,17:41,150.0,132.0,16.0,17:52,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,4913.0,N379SW,TPA,11:35,12:42,140.0,143.0,67.0,12:49,7.0,3.0,0.0,3.0,0.0,64.0,
2015-07-15,  WN,4924.0,N964WN,LAX,16:00,16:17,185.0,182.0,17.0,16:29,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,4927.0,N8602F,DCA,12:40,12:38,195.0,195.0,-2.0,12:56,18.0,0.0,0.0,0.0,0.0,0.0,
2015-07-15,  WN,5888.0,N520SW,DAL,20:00,20:18,55.0,56.0,18.0,20:27,9.0,0.0,0.0,1.0,0.0,18.0,
2015-07-16,  WN,103.0,N8606C,MDW,06:30,06:31,165.0,148.0,1.0,06:47,16.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,144.0,N8301J,SAN,20:55,21:38,170.0,163.0,43.0,21:48,10.0,0.0,0.0,0.0,0.0,36.0,
2015-07-16,  WN,178.0,N491WN,ELP,20:30,20:33,90.0,90.0,3.0,20:50,17.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,232.0,N267WN,ATL,05:45,05:48,135.0,130.0,3.0,05:58,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,238.0,N7814B,DAL,12:30,12:36,55.0,47.0,6.0,12:42,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,285.0,N511SW,DAL,09:25,09:19,55.0,49.0,-6.0,09:26,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,311.0,N448WN,MDW,15:05,15:04,150.0,142.0,-1.0,15:12,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,329.0,N522SW,HOU,16:00,16:06,50.0,52.0,6.0,16:15,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,341.0,N949WN,OAK,18:00,17:59,225.0,208.0,-1.0,18:07,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,356.0,N391SW,PHX,20:10,21:10,140.0,136.0,60.0,21:21,11.0,0.0,0.0,0.0,0.0,56.0,
2015-07-16,  WN,359.0,N400WN,EWR,06:45,06:43,225.0,226.0,-2.0,06:56,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,419.0,N430WN,MDW,18:15,19:02,155.0,152.0,47.0,19:12,10.0,0.0,0.0,20.0,0.0,24.0,
2015-07-16,  WN,454.0,N369SW,HOU,11:30,11:30,50.0,41.0,0.0,11:37,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,554.0,N459WN,DEN,20:25,20:23,135.0,123.0,-2.0,20:34,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,556.0,N8311Q,BWI,06:00,06:06,200.0,183.0,6.0,06:14,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,604.0,N8646B,DEN,14:50,14:55,130.0,140.0,5.0,15:03,8.0,0.0,0.0,15.0,0.0,0.0,
2015-07-16,  WN,622.0,N227WN,MSY,07:20,07:15,85.0,75.0,-5.0,07:22,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,626.0,N250WN,HOU,05:35,05:33,45.0,45.0,-2.0,05:42,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,657.0,N427WN,DAL,17:25,18:06,55.0,52.0,41.0,18:15,9.0,9.0,0.0,0.0,0.0,29.0,
2015-07-16,  WN,658.0,N461WN,DEN,10:45,10:48,130.0,123.0,3.0,10:58,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,664.0,N912WN,SJC,06:35,06:33,220.0,209.0,-2.0,06:42,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,686.0,N956WN,MCO,17:25,18:01,155.0,154.0,36.0,18:12,11.0,1.0,0.0,0.0,0.0,34.0,
2015-07-16,  WN,709.0,N638SW,FLL,11:10,11:08,165.0,185.0,-2.0,11:23,15.0,0.0,0.0,18.0,0.0,0.0,
2015-07-16,  WN,771.0,N229WN,HOU,18:40,19:00,50.0,42.0,20.0,19:06,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,801.0,N608SW,DAL,15:35,15:37,60.0,53.0,2.0,15:45,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,829.0,N646SW,BWI,17:10,17:59,205.0,194.0,49.0,18:10,11.0,26.0,0.0,0.0,0.0,12.0,
2015-07-16,  WN,836.0,N8603F,BNA,13:30,13:28,120.0,110.0,-2.0,13:36,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,857.0,N406WN,DAL,10:30,10:37,55.0,65.0,7.0,10:45,8.0,1.0,0.0,10.0,0.0,6.0,
2015-07-16,  WN,862.0,N8310C,SJC,18:35,19:01,215.0,203.0,26.0,19:10,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,891.0,N514SW,LBB,16:20,16:20,70.0,67.0,0.0,16:35,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,893.0,N498WN,LAS,05:35,05:34,165.0,152.0,-1.0,05:41,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1017.0,N515SW,DAL,06:30,06:31,60.0,50.0,1.0,06:38,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1030.0,N8658A,PHX,12:25,12:22,140.0,137.0,-3.0,12:30,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1249.0,N962WN,LAX,05:30,05:36,185.0,181.0,6.0,05:48,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1255.0,N406WN,BNA,05:10,05:07,120.0,114.0,-3.0,05:16,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1403.0,N8310C,LAS,11:25,11:34,165.0,161.0,9.0,11:44,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1694.0,N714CB,PHX,07:00,07:00,140.0,146.0,0.0,07:13,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,1901.0,N687SW,MCO,10:25,10:24,155.0,161.0,-1.0,10:33,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,2263.0,N7722B,DAL,18:40,18:43,55.0,50.0,3.0,18:51,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,2284.0,N901WN,FLL,16:45,16:47,165.0,163.0,2.0,16:56,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,2495.0,N725SW,SNA,07:35,07:30,180.0,169.0,-5.0,07:38,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,2876.0,N631SW,STL,13:25,13:30,120.0,108.0,5.0,13:39,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,2950.0,N266WN,DAL,14:05,14:05,55.0,53.0,0.0,14:14,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,3047.0,N8646B,LAS,20:20,20:37,165.0,162.0,17.0,20:51,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,3054.0,N631SW,PDX,18:45,18:49,245.0,242.0,4.0,18:58,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,3304.0,N701GS,ATL,18:10,18:11,135.0,124.0,1.0,18:21,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,3307.0,N697SW,HRL,09:15,09:14,60.0,56.0,-1.0,09:23,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,3933.0,7819A ,ELP,10:40,10:40,90.0,84.0,0.0,10:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,3937.0,N553WN,DAL,08:10,08:06,60.0,49.0,-4.0,08:13,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,4195.0,N528SW,ELP,14:25,15:10,90.0,93.0,45.0,15:21,11.0,0.0,0.0,3.0,0.0,45.0,
2015-07-16,  WN,4551.0,N465WN,DEN,08:30,08:35,125.0,120.0,5.0,08:45,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,4621.0,N612SW,SAN,11:35,11:28,175.0,167.0,-7.0,11:41,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,4630.0,N638SW,DEN,05:50,05:46,130.0,126.0,-4.0,05:58,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,4819.0,N486WN,PHX,17:25,17:57,150.0,131.0,32.0,18:06,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,4913.0,N606SW,TPA,11:35,12:08,140.0,170.0,33.0,12:17,9.0,3.0,0.0,30.0,0.0,30.0,
2015-07-16,  WN,4924.0,N930WN,LAX,16:00,16:12,185.0,183.0,12.0,16:22,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,4927.0,N8301J,DCA,12:40,12:39,195.0,185.0,-1.0,12:46,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-16,  WN,5888.0,N515SW,DAL,20:00,20:04,55.0,57.0,4.0,20:18,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,103.0,N8308K,MDW,06:30,06:30,165.0,146.0,0.0,06:43,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,144.0,N8301J,SAN,20:55,21:16,170.0,161.0,21.0,21:26,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,178.0,N646SW,ELP,20:30,20:28,90.0,81.0,-2.0,20:35,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,232.0,N402WN,ATL,05:45,05:44,135.0,132.0,-1.0,05:54,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,238.0,N953WN,DAL,12:30,12:26,55.0,44.0,-4.0,12:31,5.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,285.0,N515SW,DAL,09:25,09:21,55.0,53.0,-4.0,09:33,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,311.0,N7704B,MDW,15:05,15:27,150.0,146.0,22.0,15:38,11.0,9.0,0.0,0.0,0.0,9.0,
2015-07-17,  WN,329.0,N515SW,HOU,16:00,16:01,50.0,48.0,1.0,16:14,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,341.0,N713SW,OAK,18:00,18:05,225.0,229.0,5.0,18:14,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,356.0,N257WN,PHX,20:10,20:35,140.0,135.0,25.0,20:43,8.0,0.0,0.0,0.0,0.0,20.0,
2015-07-17,  WN,359.0,N725SW,EWR,06:45,06:42,225.0,216.0,-3.0,06:52,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,419.0,N224WN,MDW,18:15,18:46,155.0,143.0,31.0,18:54,8.0,0.0,0.0,6.0,0.0,13.0,
2015-07-17,  WN,454.0,N363SW,HOU,11:30,11:28,50.0,45.0,-2.0,11:36,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,554.0,N731SA,DEN,20:25,20:23,135.0,124.0,-2.0,20:31,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,556.0,N8326F,BWI,06:00,05:58,200.0,182.0,-2.0,06:09,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,604.0,N8615E,DEN,14:50,14:51,130.0,124.0,1.0,14:59,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,622.0,N433LV,MSY,07:20,07:16,85.0,74.0,-4.0,07:25,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,626.0,N720WN,HOU,05:35,05:31,45.0,50.0,-4.0,05:41,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,657.0,N789SW,DAL,17:25,17:57,55.0,52.0,32.0,18:08,11.0,7.0,0.0,0.0,0.0,22.0,
2015-07-17,  WN,658.0,N719SW,DEN,10:45,10:57,130.0,123.0,12.0,11:07,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,664.0,N294WN,SJC,06:35,06:34,220.0,213.0,-1.0,06:48,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,686.0,N8662F,MCO,17:25,17:21,155.0,154.0,-4.0,17:32,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,709.0,N624SW,FLL,11:10,11:26,165.0,171.0,16.0,11:38,12.0,7.0,0.0,6.0,0.0,9.0,
2015-07-17,  WN,771.0,N781WN,HOU,18:40,18:39,50.0,44.0,-1.0,18:49,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,801.0,N390SW,DAL,15:35,16:19,60.0,49.0,44.0,16:28,9.0,1.0,0.0,0.0,0.0,32.0,
2015-07-17,  WN,829.0,N254WN,BWI,17:10,17:51,205.0,215.0,41.0,18:03,12.0,1.0,0.0,10.0,0.0,40.0,
2015-07-17,  WN,836.0,N8630B,BNA,13:30,14:43,120.0,116.0,73.0,14:54,11.0,0.0,0.0,0.0,0.0,69.0,
2015-07-17,  WN,857.0,N477WN,DAL,10:30,10:30,55.0,52.0,0.0,10:40,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,862.0,N8656B,SJC,18:35,18:47,215.0,225.0,12.0,18:58,11.0,0.0,0.0,10.0,0.0,12.0,
2015-07-17,  WN,891.0,N521SW,LBB,16:20,16:20,70.0,62.0,0.0,16:30,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,893.0,N7743B,LAS,05:35,05:34,165.0,161.0,-1.0,05:44,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1017.0,N527SW,DAL,06:30,06:29,60.0,51.0,-1.0,06:38,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1030.0,N500WR,PHX,12:25,12:19,140.0,128.0,-6.0,12:29,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1249.0,N493WN,LAX,05:30,05:27,185.0,187.0,-3.0,05:40,13.0,0.0,0.0,0.0,0.0,0.0,
